core,op,workload,rep,name,value
go,fstree.lookup_entry,width-40000/hit,4,go.mallocs,1737400
go,fstree.lookup_entry,width-40000/hit,5,go.heap_alloc_bytes,153632960
go,fstree.lookup_entry,width-40000/hit,5,go.mallocs,1737400
go,fstree.lookup_entry,width-40000/hit,6,go.heap_alloc_bytes,153632960
go,fstree.lookup_entry,width-40000/hit,6,go.mallocs,1737400
go,fstree.lookup_entry,width-40000/miss,4,go.heap_alloc_bytes,689160
go,fstree.lookup_entry,width-40000/miss,4,go.mallocs,20002
go,fstree.lookup_entry,width-40000/miss,5,go.heap_alloc_bytes,689456
go,fstree.lookup_entry,width-40000/miss,5,go.mallocs,20007
go,fstree.lookup_entry,width-40000/miss,6,go.heap_alloc_bytes,689456
go,fstree.lookup_entry,width-40000/miss,6,go.mallocs,20007
go,fstree.lookup_entry,width-4096/hit,4,go.heap_alloc_bytes,119309840
go,fstree.lookup_entry,width-4096/hit,4,go.mallocs,1101270
go,fstree.lookup_entry,width-4096/hit,5,go.heap_alloc_bytes,119309840
go,fstree.lookup_entry,width-4096/hit,5,go.mallocs,1101270
go,fstree.lookup_entry,width-4096/hit,6,go.heap_alloc_bytes,119309840
go,fstree.lookup_entry,width-4096/hit,6,go.mallocs,1101270
go,fstree.lookup_entry,width-4096/miss,4,go.heap_alloc_bytes,5265160
go,fstree.lookup_entry,width-4096/miss,4,go.mallocs,112002
go,fstree.lookup_entry,width-4096/miss,5,go.heap_alloc_bytes,5265456
go,fstree.lookup_entry,width-4096/miss,5,go.mallocs,112007
go,fstree.lookup_entry,width-4096/miss,6,go.heap_alloc_bytes,5265456
go,fstree.lookup_entry,width-4096/miss,6,go.mallocs,112007
go,fstree.reachable_keys,deep,4,go.heap_alloc_bytes,47304
go,fstree.reachable_keys,deep,4,go.mallocs,429
go,fstree.reachable_keys,deep,5,go.heap_alloc_bytes,47304
go,fstree.reachable_keys,deep,5,go.mallocs,429
go,fstree.reachable_keys,deep,6,go.heap_alloc_bytes,47304
go,fstree.reachable_keys,deep,6,go.mallocs,429
go,fstree.reachable_keys,file-corpus,4,go.heap_alloc_bytes,30184
go,fstree.reachable_keys,file-corpus,4,go.mallocs,119
go,fstree.reachable_keys,file-corpus,5,go.heap_alloc_bytes,30184
go,fstree.reachable_keys,file-corpus,5,go.mallocs,119
go,fstree.reachable_keys,file-corpus,6,go.heap_alloc_bytes,30184
go,fstree.reachable_keys,file-corpus,6,go.mallocs,119
go,fstree.reachable_keys,width-16,4,go.heap_alloc_bytes,10504
go,fstree.reachable_keys,width-16,4,go.mallocs,63
go,fstree.reachable_keys,width-16,5,go.heap_alloc_bytes,10504
go,fstree.reachable_keys,width-16,5,go.mallocs,63
go,fstree.reachable_keys,width-16,6,go.heap_alloc_bytes,10504
go,fstree.reachable_keys,width-16,6,go.mallocs,63
go,fstree.reachable_keys,width-256,4,go.heap_alloc_bytes,176440
go,fstree.reachable_keys,width-256,4,go.mallocs,590
go,fstree.reachable_keys,width-256,5,go.heap_alloc_bytes,176440
go,fstree.reachable_keys,width-256,5,go.mallocs,590
go,fstree.reachable_keys,width-256,6,go.heap_alloc_bytes,176440
go,fstree.reachable_keys,width-256,6,go.mallocs,590
go,fstree.reachable_keys,width-40000,4,go.heap_alloc_bytes,31771528
go,fstree.reachable_keys,width-40000,4,go.mallocs,84018
go,fstree.reachable_keys,width-40000,5,go.heap_alloc_bytes,31771528
go,fstree.reachable_keys,width-40000,5,go.mallocs,84018
go,fstree.reachable_keys,width-40000,6,go.heap_alloc_bytes,31771528
go,fstree.reachable_keys,width-40000,6,go.mallocs,84018
go,fstree.reachable_keys,width-4096,4,go.heap_alloc_bytes,3105136
go,fstree.reachable_keys,width-4096,4,go.mallocs,8653
go,fstree.reachable_keys,width-4096,5,go.heap_alloc_bytes,3105136
go,fstree.reachable_keys,width-4096,5,go.mallocs,8653
go,fstree.reachable_keys,width-4096,6,go.heap_alloc_bytes,3105136
go,fstree.reachable_keys,width-4096,6,go.mallocs,8653
go,fstree.resolve_entry,depth-1,4,go.heap_alloc_bytes,1222656
go,fstree.resolve_entry,depth-1,4,go.mallocs,12032
go,fstree.resolve_entry,depth-1,5,go.heap_alloc_bytes,1222656
go,fstree.resolve_entry,depth-1,5,go.mallocs,12032
go,fstree.resolve_entry,depth-1,6,go.heap_alloc_bytes,1222656
go,fstree.resolve_entry,depth-1,6,go.mallocs,12032
go,fstree.resolve_entry,depth-12,4,go.heap_alloc_bytes,3141632
go,fstree.resolve_entry,depth-12,4,go.mallocs,37376
go,fstree.resolve_entry,depth-12,5,go.heap_alloc_bytes,3141632
go,fstree.resolve_entry,depth-12,5,go.mallocs,37376
go,fstree.resolve_entry,depth-12,6,go.heap_alloc_bytes,3141632
go,fstree.resolve_entry,depth-12,6,go.mallocs,37376
go,fstree.resolve_entry,depth-24,4,go.heap_alloc_bytes,5234688
go,fstree.resolve_entry,depth-24,4,go.mallocs,65024
go,fstree.resolve_entry,depth-24,5,go.heap_alloc_bytes,5234688
go,fstree.resolve_entry,depth-24,5,go.mallocs,65024
go,fstree.resolve_entry,depth-24,6,go.heap_alloc_bytes,5234688
go,fstree.resolve_entry,depth-24,6,go.mallocs,65024
go,fstree.resolve_entry,depth-4,4,go.heap_alloc_bytes,1748992
go,fstree.resolve_entry,depth-4,4,go.mallocs,18944
go,fstree.resolve_entry,depth-4,5,go.heap_alloc_bytes,1748992
go,fstree.resolve_entry,depth-4,5,go.mallocs,18944
go,fstree.resolve_entry,depth-4,6,go.heap_alloc_bytes,1748992
go,fstree.resolve_entry,depth-4,6,go.mallocs,18944
go,fstree.resolve_path,depth-1,4,go.heap_alloc_bytes,126976
go,fstree.resolve_path,depth-1,4,go.mallocs,2048
go,fstree.resolve_path,depth-1,5,go.heap_alloc_bytes,126976
go,fstree.resolve_path,depth-1,5,go.mallocs,2048
go,fstree.resolve_path,depth-1,6,go.heap_alloc_bytes,126976
go,fstree.resolve_path,depth-1,6,go.mallocs,2048
go,fstree.resolve_path,depth-12,4,go.heap_alloc_bytes,1523712
go,fstree.resolve_path,depth-12,4,go.mallocs,24576
go,fstree.resolve_path,depth-12,5,go.heap_alloc_bytes,1523712
go,fstree.resolve_path,depth-12,5,go.mallocs,24576
go,fstree.resolve_path,depth-12,6,go.heap_alloc_bytes,1523712
go,fstree.resolve_path,depth-12,6,go.mallocs,24576
go,fstree.resolve_path,depth-24,4,go.heap_alloc_bytes,3047424
go,fstree.resolve_path,depth-24,4,go.mallocs,49152
go,fstree.resolve_path,depth-24,5,go.heap_alloc_bytes,3047424
go,fstree.resolve_path,depth-24,5,go.mallocs,49152
go,fstree.resolve_path,depth-24,6,go.heap_alloc_bytes,3047424
go,fstree.resolve_path,depth-24,6,go.mallocs,49152
go,fstree.resolve_path,depth-4,4,go.heap_alloc_bytes,507904
go,fstree.resolve_path,depth-4,4,go.mallocs,8192
go,fstree.resolve_path,depth-4,5,go.heap_alloc_bytes,507904
go,fstree.resolve_path,depth-4,5,go.mallocs,8192
go,fstree.resolve_path,depth-4,6,go.heap_alloc_bytes,507904
go,fstree.resolve_path,depth-4,6,go.mallocs,8192
go,fstree.write_content,file-corpus,4,go.heap_alloc_bytes,6160
go,fstree.write_content,file-corpus,4,go.mallocs,79
go,fstree.write_content,file-corpus,5,go.heap_alloc_bytes,6160
go,fstree.write_content,file-corpus,5,go.mallocs,79
go,fstree.write_content,file-corpus,6,go.heap_alloc_bytes,6160
go,fstree.write_content,file-corpus,6,go.mallocs,79
go,gc.begin_write,gate-span,4,go.heap_alloc_bytes,163840
go,gc.begin_write,gate-span,4,go.mallocs,8192
go,gc.begin_write,gate-span,5,go.heap_alloc_bytes,163840
go,gc.begin_write,gate-span,5,go.mallocs,8192
go,gc.begin_write,gate-span,6,go.heap_alloc_bytes,163840
go,gc.begin_write,gate-span,6,go.mallocs,8192
go,gc.close,idle,4,go.heap_alloc_bytes,0
go,gc.close,idle,4,go.mallocs,0
go,gc.close,idle,5,go.heap_alloc_bytes,0
go,gc.close,idle,5,go.mallocs,0
go,gc.close,idle,6,go.heap_alloc_bytes,0
go,gc.close,idle,6,go.mallocs,0
go,gc.open,populated,4,go.heap_alloc_bytes,2416
go,gc.open,populated,4,go.mallocs,14
go,gc.open,populated,5,go.heap_alloc_bytes,10632
go,gc.open,populated,5,go.mallocs,16
go,gc.open,populated,6,go.heap_alloc_bytes,2416
go,gc.open,populated,6,go.mallocs,14
go,gc.prepare_ref,missing-root,4,go.heap_alloc_bytes,69768
go,gc.prepare_ref,missing-root,4,go.mallocs,1154
go,gc.prepare_ref,missing-root,5,go.heap_alloc_bytes,70264
go,gc.prepare_ref,missing-root,5,go.mallocs,1157
go,gc.prepare_ref,missing-root,6,go.heap_alloc_bytes,70168
go,gc.prepare_ref,missing-root,6,go.mallocs,1157
go,gc.prepare_ref,tree-root/abort,4,go.heap_alloc_bytes,5050288
go,gc.prepare_ref,tree-root/abort,4,go.mallocs,24274
go,gc.prepare_ref,tree-root/abort,5,go.heap_alloc_bytes,5050288
go,gc.prepare_ref,tree-root/abort,5,go.mallocs,24274
go,gc.prepare_ref,tree-root/abort,6,go.heap_alloc_bytes,5050288
go,gc.prepare_ref,tree-root/abort,6,go.mallocs,24274
go,gc.prepare_ref,tree-root/commit,4,go.heap_alloc_bytes,5050256
go,gc.prepare_ref,tree-root/commit,4,go.mallocs,24274
go,gc.prepare_ref,tree-root/commit,5,go.heap_alloc_bytes,5050272
go,gc.prepare_ref,tree-root/commit,5,go.mallocs,24274
go,gc.prepare_ref,tree-root/commit,6,go.heap_alloc_bytes,5050256
go,gc.prepare_ref,tree-root/commit,6,go.mallocs,24274
go,gc.release_ref,batch,4,go.heap_alloc_bytes,0
go,gc.release_ref,batch,4,go.mallocs,0
go,gc.release_ref,batch,5,go.heap_alloc_bytes,0
go,gc.release_ref,batch,5,go.mallocs,0
go,gc.release_ref,batch,6,go.heap_alloc_bytes,0
go,gc.release_ref,batch,6,go.mallocs,0
go,gc.run,nothing-to-reclaim,4,go.heap_alloc_bytes,2805896
go,gc.run,nothing-to-reclaim,4,go.mallocs,12887
go,gc.run,nothing-to-reclaim,5,go.heap_alloc_bytes,2616664
go,gc.run,nothing-to-reclaim,5,go.mallocs,12856
go,gc.run,nothing-to-reclaim,6,go.heap_alloc_bytes,2822312
go,gc.run,nothing-to-reclaim,6,go.mallocs,12896
go,gc.run,reclaimable-packs,4,go.heap_alloc_bytes,5395120
go,gc.run,reclaimable-packs,4,go.mallocs,13060
go,gc.run,reclaimable-packs,5,go.heap_alloc_bytes,5395080
go,gc.run,reclaimable-packs,5,go.mallocs,13059
go,gc.run,reclaimable-packs,6,go.heap_alloc_bytes,5412656
go,gc.run,reclaimable-packs,6,go.mallocs,13083
go,gc.status,mark+score,4,go.heap_alloc_bytes,4362816
go,gc.status,mark+score,4,go.mallocs,13018
go,gc.status,mark+score,5,go.heap_alloc_bytes,4362592
go,gc.status,mark+score,5,go.mallocs,13016
go,gc.status,mark+score,6,go.heap_alloc_bytes,4362816
go,gc.status,mark+score,6,go.mallocs,13018
go,gc.why,live-root,4,go.heap_alloc_bytes,18568
go,gc.why,live-root,4,go.mallocs,79
go,gc.why,live-root,5,go.heap_alloc_bytes,36144
go,gc.why,live-root,5,go.mallocs,103
go,gc.why,live-root,6,go.heap_alloc_bytes,36144
go,gc.why,live-root,6,go.mallocs,103
go,gc.wipe,store-reset,4,go.heap_alloc_bytes,37816
go,gc.wipe,store-reset,4,go.mallocs,101
go,gc.wipe,store-reset,5,go.heap_alloc_bytes,37816
go,gc.wipe,store-reset,5,go.mallocs,101
go,gc.wipe,store-reset,6,go.heap_alloc_bytes,37816
go,gc.wipe,store-reset,6,go.mallocs,101
go,inbox.close,drained,4,go.heap_alloc_bytes,21575784
go,inbox.close,drained,4,go.mallocs,11397
go,inbox.close,drained,5,go.heap_alloc_bytes,22812816
go,inbox.close,drained,5,go.mallocs,11675
go,inbox.close,drained,6,go.heap_alloc_bytes,3835920
go,inbox.close,drained,6,go.mallocs,1189
go,inbox.commit,packs/duplicate,4,go.heap_alloc_bytes,43008
go,inbox.commit,packs/duplicate,4,go.mallocs,336
go,inbox.commit,packs/duplicate,5,go.heap_alloc_bytes,43008
go,inbox.commit,packs/duplicate,5,go.mallocs,336
go,inbox.commit,packs/duplicate,6,go.heap_alloc_bytes,43008
go,inbox.commit,packs/duplicate,6,go.mallocs,336
go,inbox.discard,packs,4,go.heap_alloc_bytes,6144
go,inbox.discard,packs,4,go.mallocs,48
go,inbox.discard,packs,5,go.heap_alloc_bytes,6128
go,inbox.discard,packs,5,go.mallocs,48
go,inbox.discard,packs,6,go.heap_alloc_bytes,6128
go,inbox.discard,packs,6,go.mallocs,48
go,inbox.drain,packs/new,4,go.heap_alloc_bytes,46042384
go,inbox.drain,packs/new,4,go.mallocs,25385
go,inbox.drain,packs/new,5,go.heap_alloc_bytes,46043136
go,inbox.drain,packs/new,5,go.mallocs,25390
go,inbox.drain,packs/new,6,go.heap_alloc_bytes,46044288
go,inbox.drain,packs/new,6,go.mallocs,25387
go,inbox.open,empty,4,go.heap_alloc_bytes,12464
go,inbox.open,empty,4,go.mallocs,46
go,inbox.open,empty,5,go.heap_alloc_bytes,12464
go,inbox.open,empty,5,go.mallocs,46
go,inbox.open,empty,6,go.heap_alloc_bytes,12464
go,inbox.open,empty,6,go.mallocs,46
go,inbox.open,sweeps-staged-tmp-files,4,go.heap_alloc_bytes,29664
go,inbox.open,sweeps-staged-tmp-files,4,go.mallocs,237
go,inbox.open,sweeps-staged-tmp-files,5,go.heap_alloc_bytes,21480
go,inbox.open,sweeps-staged-tmp-files,5,go.mallocs,235
go,inbox.open,sweeps-staged-tmp-files,6,go.heap_alloc_bytes,21496
go,inbox.open,sweeps-staged-tmp-files,6,go.mallocs,235
go,inbox.stage,packs,4,go.heap_alloc_bytes,566256
go,inbox.stage,packs,4,go.mallocs,786
go,inbox.stage,packs,5,go.heap_alloc_bytes,566256
go,inbox.stage,packs,5,go.mallocs,786
go,inbox.stage,packs,6,go.heap_alloc_bytes,566256
go,inbox.stage,packs,6,go.mallocs,786
go,ingest.dir,single-file/jobs-1,4,go.heap_alloc_bytes,20541984
go,ingest.dir,single-file/jobs-1,4,go.mallocs,380
go,ingest.dir,single-file/jobs-1,5,go.heap_alloc_bytes,20543248
go,ingest.dir,single-file/jobs-1,5,go.mallocs,388
go,ingest.dir,single-file/jobs-1,6,go.heap_alloc_bytes,20542992
go,ingest.dir,single-file/jobs-1,6,go.mallocs,385
go,ingest.dir,tree/fresh-store/jobs-1,4,go.heap_alloc_bytes,11343011128
go,ingest.dir,tree/fresh-store/jobs-1,4,go.mallocs,160901
go,ingest.dir,tree/fresh-store/jobs-1,5,go.heap_alloc_bytes,11342933776
go,ingest.dir,tree/fresh-store/jobs-1,5,go.mallocs,160927
go,ingest.dir,tree/fresh-store/jobs-1,6,go.heap_alloc_bytes,11342952344
go,ingest.dir,tree/fresh-store/jobs-1,6,go.mallocs,160954
go,ingest.dir,tree/fresh-store/jobs-N,4,go.heap_alloc_bytes,11343505496
go,ingest.dir,tree/fresh-store/jobs-N,4,go.mallocs,165967
go,ingest.dir,tree/fresh-store/jobs-N,5,go.heap_alloc_bytes,11343142656
go,ingest.dir,tree/fresh-store/jobs-N,5,go.mallocs,165959
go,ingest.dir,tree/fresh-store/jobs-N,6,go.heap_alloc_bytes,11343321272
go,ingest.dir,tree/fresh-store/jobs-N,6,go.mallocs,165985
go,ingest.dir,tree/incremental-change/jobs-1,4,go.heap_alloc_bytes,11250377904
go,ingest.dir,tree/incremental-change/jobs-1,4,go.mallocs,144936
go,ingest.dir,tree/incremental-change/jobs-1,5,go.heap_alloc_bytes,11250425392
go,ingest.dir,tree/incremental-change/jobs-1,5,go.mallocs,144998
go,ingest.dir,tree/incremental-change/jobs-1,6,go.heap_alloc_bytes,11250438256
go,ingest.dir,tree/incremental-change/jobs-1,6,go.mallocs,144976
go,ingest.dir,tree/incremental-change/jobs-N,4,go.heap_alloc_bytes,11250702240
go,ingest.dir,tree/incremental-change/jobs-N,4,go.mallocs,150449
go,ingest.dir,tree/incremental-change/jobs-N,5,go.heap_alloc_bytes,11250755344
go,ingest.dir,tree/incremental-change/jobs-N,5,go.mallocs,150580
go,ingest.dir,tree/incremental-change/jobs-N,6,go.heap_alloc_bytes,11250862200
go,ingest.dir,tree/incremental-change/jobs-N,6,go.mallocs,150609
go,ingest.dir,tree/unchanged-repeat/jobs-1,4,go.heap_alloc_bytes,11233077560
go,ingest.dir,tree/unchanged-repeat/jobs-1,4,go.mallocs,144684
go,ingest.dir,tree/unchanged-repeat/jobs-1,5,go.heap_alloc_bytes,11233087304
go,ingest.dir,tree/unchanged-repeat/jobs-1,5,go.mallocs,144664
go,ingest.dir,tree/unchanged-repeat/jobs-1,6,go.heap_alloc_bytes,11233087000
go,ingest.dir,tree/unchanged-repeat/jobs-1,6,go.mallocs,144672
go,ingest.dir,tree/unchanged-repeat/jobs-N,4,go.heap_alloc_bytes,11233465840
go,ingest.dir,tree/unchanged-repeat/jobs-N,4,go.mallocs,150435
go,ingest.dir,tree/unchanged-repeat/jobs-N,5,go.heap_alloc_bytes,11233385216
go,ingest.dir,tree/unchanged-repeat/jobs-N,5,go.mallocs,150203
go,ingest.dir,tree/unchanged-repeat/jobs-N,6,go.heap_alloc_bytes,11233384864
go,ingest.dir,tree/unchanged-repeat/jobs-N,6,go.mallocs,150294
go,ingest.objects,tree/jobs-1,4,go.heap_alloc_bytes,11232536856
go,ingest.objects,tree/jobs-1,4,go.mallocs,142851
go,ingest.objects,tree/jobs-1,5,go.heap_alloc_bytes,11232482464
go,ingest.objects,tree/jobs-1,5,go.mallocs,142862
go,ingest.objects,tree/jobs-1,6,go.heap_alloc_bytes,11232566816
go,ingest.objects,tree/jobs-1,6,go.mallocs,142908
go,ingest.objects,tree/jobs-N,4,go.heap_alloc_bytes,11232807480
go,ingest.objects,tree/jobs-N,4,go.mallocs,148308
go,ingest.objects,tree/jobs-N,5,go.heap_alloc_bytes,11232925176
go,ingest.objects,tree/jobs-N,5,go.mallocs,148306
go,ingest.objects,tree/jobs-N,6,go.heap_alloc_bytes,11232812392
go,ingest.objects,tree/jobs-N,6,go.mallocs,148407
go,ingest.scan,filtered/jobs-1,4,go.heap_alloc_bytes,3396704
go,ingest.scan,filtered/jobs-1,4,go.mallocs,41452
go,ingest.scan,filtered/jobs-1,5,go.heap_alloc_bytes,3419112
go,ingest.scan,filtered/jobs-1,5,go.mallocs,41402
go,ingest.scan,filtered/jobs-1,6,go.heap_alloc_bytes,3426072
go,ingest.scan,filtered/jobs-1,6,go.mallocs,41576
go,ingest.scan,filtered/jobs-N,4,go.heap_alloc_bytes,3629520
go,ingest.scan,filtered/jobs-N,4,go.mallocs,47272
go,ingest.scan,filtered/jobs-N,5,go.heap_alloc_bytes,3614656
go,ingest.scan,filtered/jobs-N,5,go.mallocs,46900
go,ingest.scan,filtered/jobs-N,6,go.heap_alloc_bytes,3616160
go,ingest.scan,filtered/jobs-N,6,go.mallocs,46938
go,ingest.scan,unfiltered/jobs-1,4,go.heap_alloc_bytes,3175912
go,ingest.scan,unfiltered/jobs-1,4,go.mallocs,35402
go,ingest.scan,unfiltered/jobs-1,5,go.heap_alloc_bytes,3194904
go,ingest.scan,unfiltered/jobs-1,5,go.mallocs,35470
go,ingest.scan,unfiltered/jobs-1,6,go.heap_alloc_bytes,3193624
go,ingest.scan,unfiltered/jobs-1,6,go.mallocs,35438
go,key.accessors,type+length+length_size+hash,4,go.heap_alloc_bytes,0
go,key.accessors,type+length+length_size+hash,4,go.mallocs,0
go,key.accessors,type+length+length_size+hash,5,go.heap_alloc_bytes,0
go,key.accessors,type+length+length_size+hash,5,go.mallocs,0
go,key.accessors,type+length+length_size+hash,6,go.heap_alloc_bytes,0
go,key.accessors,type+length+length_size+hash,6,go.mallocs,0
go,key.new,1MiB-duplicate,4,go.heap_alloc_bytes,0
go,key.new,1MiB-duplicate,4,go.mallocs,0
go,key.new,1MiB-duplicate,5,go.heap_alloc_bytes,0
go,key.new,1MiB-duplicate,5,go.mallocs,0
go,key.new,1MiB-duplicate,6,go.heap_alloc_bytes,0
go,key.new,1MiB-duplicate,6,go.mallocs,0
go,key.new,1MiB-random,4,go.heap_alloc_bytes,0
go,key.new,1MiB-random,4,go.mallocs,0
go,key.new,1MiB-random,5,go.heap_alloc_bytes,0
go,key.new,1MiB-random,5,go.mallocs,0
go,key.new,1MiB-random,6,go.heap_alloc_bytes,0
go,key.new,1MiB-random,6,go.mallocs,0
go,key.new,1MiB-text,4,go.heap_alloc_bytes,0
go,key.new,1MiB-text,4,go.mallocs,0
go,key.new,1MiB-text,5,go.heap_alloc_bytes,0
go,key.new,1MiB-text,5,go.mallocs,0
go,key.new,1MiB-text,6,go.heap_alloc_bytes,0
go,key.new,1MiB-text,6,go.mallocs,0
go,key.new,4KiB-duplicate,4,go.heap_alloc_bytes,0
go,key.new,4KiB-duplicate,4,go.mallocs,0
go,key.new,4KiB-duplicate,5,go.heap_alloc_bytes,0
go,key.new,4KiB-duplicate,5,go.mallocs,0
go,key.new,4KiB-duplicate,6,go.heap_alloc_bytes,0
go,key.new,4KiB-duplicate,6,go.mallocs,0
go,key.new,4KiB-random,4,go.heap_alloc_bytes,0
go,key.new,4KiB-random,4,go.mallocs,0
go,key.new,4KiB-random,5,go.heap_alloc_bytes,0
go,key.new,4KiB-random,5,go.mallocs,0
go,key.new,4KiB-random,6,go.heap_alloc_bytes,0
go,key.new,4KiB-random,6,go.mallocs,0
go,key.new,4KiB-text,4,go.heap_alloc_bytes,0
go,key.new,4KiB-text,4,go.mallocs,0
go,key.new,4KiB-text,5,go.heap_alloc_bytes,0
go,key.new,4KiB-text,5,go.mallocs,0
go,key.new,4KiB-text,6,go.heap_alloc_bytes,0
go,key.new,4KiB-text,6,go.mallocs,0
go,key.new,empty,4,go.heap_alloc_bytes,0
go,key.new,empty,4,go.mallocs,0
go,key.new,empty,5,go.heap_alloc_bytes,0
go,key.new,empty,5,go.mallocs,0
go,key.new,empty,6,go.heap_alloc_bytes,0
go,key.new,empty,6,go.mallocs,0
go,key.new,large-8MiB-duplicate,4,go.heap_alloc_bytes,0
go,key.new,large-8MiB-duplicate,4,go.mallocs,0
go,key.new,large-8MiB-duplicate,5,go.heap_alloc_bytes,0
go,key.new,large-8MiB-duplicate,5,go.mallocs,0
go,key.new,large-8MiB-duplicate,6,go.heap_alloc_bytes,0
go,key.new,large-8MiB-duplicate,6,go.mallocs,0
go,key.new,large-8MiB-random,4,go.heap_alloc_bytes,0
go,key.new,large-8MiB-random,4,go.mallocs,0
go,key.new,large-8MiB-random,5,go.heap_alloc_bytes,0
go,key.new,large-8MiB-random,5,go.mallocs,0
go,key.new,large-8MiB-random,6,go.heap_alloc_bytes,0
go,key.new,large-8MiB-random,6,go.mallocs,0
go,key.new,large-8MiB-text,4,go.heap_alloc_bytes,0
go,key.new,large-8MiB-text,4,go.mallocs,0
go,key.new,large-8MiB-text,5,go.heap_alloc_bytes,0
go,key.new,large-8MiB-text,5,go.mallocs,0
go,key.new,large-8MiB-text,6,go.heap_alloc_bytes,0
go,key.new,large-8MiB-text,6,go.mallocs,0
go,key.new,tiny-64B-duplicate,4,go.heap_alloc_bytes,0
go,key.new,tiny-64B-duplicate,4,go.mallocs,0
go,key.new,tiny-64B-duplicate,5,go.heap_alloc_bytes,0
go,key.new,tiny-64B-duplicate,5,go.mallocs,0
go,key.new,tiny-64B-duplicate,6,go.heap_alloc_bytes,0
go,key.new,tiny-64B-duplicate,6,go.mallocs,0
go,key.new,tiny-64B-random,4,go.heap_alloc_bytes,0
go,key.new,tiny-64B-random,4,go.mallocs,0
go,key.new,tiny-64B-random,5,go.heap_alloc_bytes,0
go,key.new,tiny-64B-random,5,go.mallocs,0
go,key.new,tiny-64B-random,6,go.heap_alloc_bytes,0
go,key.new,tiny-64B-random,6,go.mallocs,0
go,key.new,tiny-64B-text,4,go.heap_alloc_bytes,0
go,key.new,tiny-64B-text,4,go.mallocs,0
go,key.new,tiny-64B-text,5,go.heap_alloc_bytes,0
go,key.new,tiny-64B-text,5,go.mallocs,0
go,key.new,tiny-64B-text,6,go.heap_alloc_bytes,0
go,key.new,tiny-64B-text,6,go.mallocs,0
go,key.new_from_hash,batch,4,go.heap_alloc_bytes,0
go,key.new_from_hash,batch,4,go.mallocs,0
go,key.new_from_hash,batch,5,go.heap_alloc_bytes,0
go,key.new_from_hash,batch,5,go.mallocs,0
go,key.new_from_hash,batch,6,go.heap_alloc_bytes,0
go,key.new_from_hash,batch,6,go.mallocs,0
go,key.parse,canonical,4,go.heap_alloc_bytes,0
go,key.parse,canonical,4,go.mallocs,0
go,key.parse,canonical,5,go.heap_alloc_bytes,0
go,key.parse,canonical,5,go.mallocs,0
go,key.parse,canonical,6,go.heap_alloc_bytes,0
go,key.parse,canonical,6,go.mallocs,0
go,key.parse,malformed,4,go.heap_alloc_bytes,38344
go,key.parse,malformed,4,go.mallocs,1030
go,key.parse,malformed,5,go.heap_alloc_bytes,38024
go,key.parse,malformed,5,go.mallocs,1026
go,key.parse,malformed,6,go.heap_alloc_bytes,38024
go,key.parse,malformed,6,go.mallocs,1026
go,key.string,hex,4,go.heap_alloc_bytes,256000
go,key.string,hex,4,go.mallocs,4000
go,key.string,hex,5,go.heap_alloc_bytes,256000
go,key.string,hex,5,go.mallocs,4000
go,key.string,hex,6,go.heap_alloc_bytes,256000
go,key.string,hex,6,go.mallocs,4000
go,key.type_string,names,4,go.heap_alloc_bytes,0
go,key.type_string,names,4,go.mallocs,0
go,key.type_string,names,5,go.heap_alloc_bytes,0
go,key.type_string,names,5,go.mallocs,0
go,key.type_string,names,6,go.heap_alloc_bytes,0
go,key.type_string,names,6,go.mallocs,0
go,key.validate,canonical,4,go.heap_alloc_bytes,0
go,key.validate,canonical,4,go.mallocs,0
go,key.validate,canonical,5,go.heap_alloc_bytes,0
go,key.validate,canonical,5,go.mallocs,0
go,key.validate,canonical,6,go.heap_alloc_bytes,0
go,key.validate,canonical,6,go.mallocs,0
go,packstore.append_record,pre-encoded+sync,4,go.heap_alloc_bytes,132664
go,packstore.append_record,pre-encoded+sync,4,go.mallocs,28
go,packstore.append_record,pre-encoded+sync,5,go.heap_alloc_bytes,132664
go,packstore.append_record,pre-encoded+sync,5,go.mallocs,28
go,packstore.append_record,pre-encoded+sync,6,go.heap_alloc_bytes,132408
go,packstore.append_record,pre-encoded+sync,6,go.mallocs,25
go,packstore.barrier,begin+observe+abort,4,go.heap_alloc_bytes,4834408
go,packstore.barrier,begin+observe+abort,4,go.mallocs,255
go,packstore.barrier,begin+observe+abort,5,go.heap_alloc_bytes,4998376
go,packstore.barrier,begin+observe+abort,5,go.mallocs,263
go,packstore.barrier,begin+observe+abort,6,go.heap_alloc_bytes,5080360
go,packstore.barrier,begin+observe+abort,6,go.mallocs,267
go,packstore.close,populated,4,go.heap_alloc_bytes,0
go,packstore.close,populated,4,go.mallocs,0
go,packstore.close,populated,5,go.heap_alloc_bytes,0
go,packstore.close,populated,5,go.mallocs,0
go,packstore.close,populated,6,go.heap_alloc_bytes,0
go,packstore.close,populated,6,go.mallocs,0
go,packstore.compact,90-percent-dead,4,go.heap_alloc_bytes,1530216
go,packstore.compact,90-percent-dead,4,go.mallocs,3124
go,packstore.compact,90-percent-dead,5,go.heap_alloc_bytes,1529960
go,packstore.compact,90-percent-dead,5,go.mallocs,3121
go,packstore.compact,90-percent-dead,6,go.heap_alloc_bytes,1530216
go,packstore.compact,90-percent-dead,6,go.mallocs,3124
go,packstore.compact,nothing-dead,4,go.heap_alloc_bytes,448312
go,packstore.compact,nothing-dead,4,go.mallocs,29
